timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685926062871,828,https://blazedemo.com/purchase.php,200,OK,Fight Test Scenario Load Testing_3 1-46,text,true,,7680,6111,80,80,https://blazedemo.com/purchase.php,479,0,0
1685926062871,506,https://blazedemo.com/purchase.php-0,200,OK,Fight Test Scenario Load Testing_3 1-46,text,true,,6715,1018,80,80,https://blazedemo.com/purchase.php,479,0,0
1685926063380,43,https://blazedemo.com/purchase.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-46,,true,,261,1003,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
1685926063380,295,https://blazedemo.com/purchase.php-2,304,Not Modified,Fight Test Scenario Load Testing_3 1-46,,true,,176,1021,80,80,https://blazedemo.com/assets/bootstrap.min.js,0,0,0
1685926063380,319,https://blazedemo.com/purchase.php-3,304,Not Modified,Fight Test Scenario Load Testing_3 1-46,,true,,176,1023,80,80,https://blazedemo.com/assets/bootstrap-table.js,0,0,0
1685926063381,298,https://blazedemo.com/purchase.php-4,304,Not Modified,Fight Test Scenario Load Testing_3 1-46,,true,,177,1023,80,80,https://blazedemo.com/assets/bootstrap.min.css,0,0,0
1685926063381,313,https://blazedemo.com/purchase.php-5,304,Not Modified,Fight Test Scenario Load Testing_3 1-46,,true,,175,1023,80,80,https://blazedemo.com/assets/bootstrap-table.css,0,0,0
1685926063006,741,https://blazedemo.com/confirmation.php,200,OK,Fight Test Scenario Load Testing_3 1-34,text,true,,6745,4751,80,80,https://blazedemo.com/confirmation.php,429,0,0
1685926063006,436,https://blazedemo.com/confirmation.php-0,200,OK,Fight Test Scenario Load Testing_3 1-34,text,true,,5780,918,80,80,https://blazedemo.com/confirmation.php,429,0,0
1685926063443,53,https://blazedemo.com/confirmation.php-1,304,Not Modified,Fight Test Scenario Load Testing_3 1-34,,true,,261,751,80,80,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,0,0,0
